lon,lat,label_name,dataset_name,index,geometry
-61.21081378596247,14.820349581536338,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,44820,POINT (-61.21081378596247 14.820349581536338)
55.51942390681883,-21.050872622750937,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66046,POINT (55.51942390681883 -21.050872622750937)
55.54728047033253,-21.21143213261084,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66025,POINT (55.54728047033253 -21.21143213261084)
2.6056894229455008,48.46093885567337,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46905,POINT (2.6056894229455008 48.46093885567337)
55.53986848709454,-21.24623533848736,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67267,POINT (55.53986848709454 -21.24623533848736)
-61.02216358414281,14.792731489790672,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,32941,POINT (-61.02216358414281 14.792731489790672)
-60.94037902765974,14.4684871571009,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,35375,POINT (-60.94037902765974 14.4684871571009)
55.49485369849412,-21.018352804037196,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66346,POINT (55.49485369849412 -21.018352804037196)
55.51483025389656,-21.230339010124425,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67486,POINT (55.51483025389656 -21.230339010124425)
-61.21775780535001,14.812656167416147,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34049,POINT (-61.21775780535001 14.812656167416147)
2.460397555857685,48.98875527843444,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46825,POINT (2.460397555857685 48.98875527843444)
55.50701242798696,-21.247001970720312,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66736,POINT (55.50701242798696 -21.247001970720312)
-61.21002827059138,14.820855919072892,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,44568,POINT (-61.21002827059138 14.820855919072892)
-61.146297478264074,14.73578259723064,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,38684,POINT (-61.146297478264074 14.73578259723064)
55.51912738604633,-21.224025632186287,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66428,POINT (55.51912738604633 -21.224025632186287)
2.8355679510613188,48.19209497714993,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46852,POINT (2.8355679510613188 48.19209497714993)
2.611937371662376,48.720152539984966,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47035,POINT (2.611937371662376 48.720152539984966)
2.611703169121601,48.72005443011581,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47031,POINT (2.611703169121601 48.72005443011581)
1.999643804781058,48.85791047392545,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46754,POINT (1.999643804781058 48.85791047392545)
-61.17767226298932,14.77352248716832,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34847,POINT (-61.17767226298932 14.77352248716832)
2.6470751242604553,48.674379342855325,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46924,POINT (2.6470751242604553 48.674379342855325)
55.46275141136745,-21.034271696414567,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67780,POINT (55.46275141136745 -21.034271696414567)
2.571289271904294,48.313073433942385,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46629,POINT (2.571289271904294 48.313073433942385)
-61.12274001512324,14.78289264645433,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,44138,POINT (-61.12274001512324 14.78289264645433)
1.8363246570213083,48.95997159391899,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46758,POINT (1.8363246570213083 48.95997159391899)
55.51768915348557,-21.22478876343114,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66468,POINT (55.51768915348557 -21.22478876343114)
55.53459088483061,-21.223835638233968,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67969,POINT (55.53459088483061 -21.223835638233968)
55.5070059475528,-21.01348853565477,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66188,POINT (55.5070059475528 -21.01348853565477)
-61.01422300598056,14.694838079426594,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,37008,POINT (-61.01422300598056 14.694838079426594)
55.54188001252462,-21.2443543841133,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67370,POINT (55.54188001252462 -21.2443543841133)
55.60703128965668,-21.333137755027085,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66286,POINT (55.60703128965668 -21.333137755027085)
1.7950752762735012,48.90182900958937,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46869,POINT (1.7950752762735012 48.90182900958937)
55.6739403626137,-20.958755135733774,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67724,POINT (55.6739403626137 -20.958755135733774)
-60.94093223646025,14.467676380974854,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,35225,POINT (-60.94093223646025 14.467676380974854)
55.51200020438066,-21.03072314036625,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67247,POINT (55.51200020438066 -21.03072314036625)
2.8668149155331344,48.88325268394454,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46971,POINT (2.8668149155331344 48.88325268394454)
-61.17377079695684,14.774133680163237,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34606,POINT (-61.17377079695684 14.774133680163237)
55.51874468089449,-21.224038504860612,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66448,POINT (55.51874468089449 -21.224038504860612)
-61.21140966849767,14.819978534923452,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,44695,POINT (-61.21140966849767 14.819978534923452)
55.541025731471635,-21.24480365135332,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67430,POINT (55.541025731471635 -21.24480365135332)
2.9360976894583675,48.16351338741056,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46908,POINT (2.9360976894583675 48.16351338741056)
55.53684731095856,-21.214526068684947,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,68101,POINT (55.53684731095856 -21.214526068684947)
2.6767694948572265,48.70816845025966,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47167,POINT (2.6767694948572265 48.70816845025966)
-60.95728009405276,14.53458317779171,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,32782,POINT (-60.95728009405276 14.53458317779171)
3.316530888591254,48.42838221052169,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46670,POINT (3.316530888591254 48.42838221052169)
55.54626163387834,-21.245431572708704,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66107,POINT (55.54626163387834 -21.245431572708704)
-61.12502405676612,14.707023762598892,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,42593,POINT (-61.12502405676612 14.707023762598892)
-61.221843048305765,14.821045143129782,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,43527,POINT (-61.221843048305765 14.821045143129782)
-60.864892626704794,14.570415114738308,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,40327,POINT (-60.864892626704794 14.570415114738308)
-61.219480844951946,14.82146413064775,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,43396,POINT (-61.219480844951946 14.82146413064775)
-61.191771396989296,14.805710783331088,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,35998,POINT (-61.191771396989296 14.805710783331088)
2.2957613437487767,48.65003469490487,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46762,POINT (2.2957613437487767 48.65003469490487)
55.51334889921321,-21.028940955325623,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67149,POINT (55.51334889921321 -21.028940955325623)
2.3466186298638823,49.020021769044654,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46848,POINT (2.3466186298638823 49.020021769044654)
55.582555824660695,-21.308007130245155,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67582,POINT (55.582555824660695 -21.308007130245155)
-61.12022853711101,14.80453058934915,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,38057,POINT (-61.12022853711101 14.80453058934915)
-61.21738850047653,14.814510730237288,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34191,POINT (-61.21738850047653 14.814510730237288)
1.801214682508096,48.950273464514936,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46751,POINT (1.801214682508096 48.950273464514936)
3.2115172943177557,48.967801443852416,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46966,POINT (3.2115172943177557 48.967801443852416)
3.311492171121547,48.435562464656286,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47091,POINT (3.311492171121547 48.435562464656286)
-60.88999945594375,14.506987299205054,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,32622,POINT (-60.88999945594375 14.506987299205054)
2.573826864691685,48.42560823541588,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47047,POINT (2.573826864691685 48.42560823541588)
-61.19436099168434,14.804899532622963,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,35671,POINT (-61.19436099168434 14.804899532622963)
-61.130992601845136,14.665168794649931,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,36591,POINT (-61.130992601845136 14.665168794649931)
55.55876181724785,-21.231731610145605,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67601,POINT (55.55876181724785 -21.231731610145605)
55.5094271883643,-21.24566854343973,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66693,POINT (55.5094271883643 -21.24566854343973)
-61.135125915897845,14.695406489058607,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,42453,POINT (-61.135125915897845 14.695406489058607)
-60.98346683583933,14.72155984814278,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,40929,POINT (-60.98346683583933 14.72155984814278)
55.520598256163005,-21.30431087823632,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67503,POINT (55.520598256163005 -21.30431087823632)
2.6126751404996607,48.720611704155665,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47039,POINT (2.6126751404996607 48.720611704155665)
-61.147622997519505,14.736536300838866,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,38978,POINT (-61.147622997519505 14.736536300838866)
-60.9431625020805,14.468651373864324,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34965,POINT (-60.9431625020805 14.468651373864324)
55.662381428190336,-20.96716058458481,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66664,POINT (55.662381428190336 -20.96716058458481)
2.611730556793593,48.72038986902106,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47005,POINT (2.611730556793593 48.72038986902106)
-60.86462984744982,14.569201672564612,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,40632,POINT (-60.86462984744982 14.569201672564612)
55.58997422342524,-21.22505434684601,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67039,POINT (55.58997422342524 -21.22505434684601)
-61.21868955125342,14.822730466513487,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,45306,POINT (-61.21868955125342 14.822730466513487)
-61.106818469532406,14.7631955365233,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,40179,POINT (-61.106818469532406 14.7631955365233)
-61.21482584078028,14.819468355413258,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,32462,POINT (-61.21482584078028 14.819468355413258)
55.30191926705037,-21.16257296064684,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66265,POINT (55.30191926705037 -21.16257296064684)
1.9438413131597267,48.96969839782976,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46739,POINT (1.9438413131597267 48.96969839782976)
2.9331866148025165,48.95077228634821,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46990,POINT (2.9331866148025165 48.95077228634821)
2.6010439364952855,48.475574862258334,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46615,POINT (2.6010439364952855 48.475574862258334)
-61.184618853267274,14.768638224338291,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,33747,POINT (-61.184618853267274 14.768638224338291)
2.746464024493467,48.85224979660709,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47099,POINT (2.746464024493467 48.85224979660709)
-61.02879385576497,14.770358710857508,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,41183,POINT (-61.02879385576497 14.770358710857508)
-60.963287322580506,14.6057553858857,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,38205,POINT (-60.963287322580506 14.6057553858857)
-60.95896830002272,14.53712042995391,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,34331,POINT (-60.95896830002272 14.53712042995391)
-60.86429023737133,14.569883277135611,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,39593,POINT (-60.86429023737133 14.569883277135611)
55.51624732173883,-21.253096388518333,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66228,POINT (55.51624732173883 -21.253096388518333)
2.091429199105584,49.14856620036537,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46829,POINT (2.091429199105584 49.14856620036537)
-61.1235797129272,14.706356407319074,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,42730,POINT (-61.1235797129272 14.706356407319074)
2.5721275819809217,48.42552761790147,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47043,POINT (2.5721275819809217 48.42552761790147)
55.52090687095253,-21.051449020014037,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66066,POINT (55.52090687095253 -21.051449020014037)
2.126116375296715,48.402499681218714,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46873,POINT (2.126116375296715 48.402499681218714)
2.7450798104564806,48.8516207292314,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47147,POINT (2.7450798104564806 48.8516207292314)
2.611473393703818,48.72028881388941,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,47026,POINT (2.611473393703818 48.72028881388941)
-61.14672719777202,14.735597727780569,"autre plante à parfum, aromatique et médicinale annuelle",martinique-france,38524,POINT (-61.14672719777202 14.735597727780569)
55.54331631997328,-21.020953268149967,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66890,POINT (55.54331631997328 -21.020953268149967)
2.645751415690345,48.673879370791134,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46920,POINT (2.645751415690345 48.673879370791134)
55.43563607267153,-21.1525955095635,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,67753,POINT (55.43563607267153 -21.1525955095635)
55.544566486159226,-21.01818868466364,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66869,POINT (55.544566486159226 -21.01818868466364)
2.8963599654903094,48.99366689415156,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46985,POINT (2.8963599654903094 48.99366689415156)
2.4015231459240773,48.56805204374368,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46770,POINT (2.4015231459240773 48.56805204374368)
55.55025549947328,-21.23938559887804,"autre plante à parfum, aromatique et médicinale annuelle",reunion-france,66522,POINT (55.55025549947328 -21.23938559887804)
3.31517195980989,48.427832420175704,"autre plante à parfum, aromatique et médicinale annuelle",ile-de-france,46678,POINT (3.31517195980989 48.427832420175704)
